taxon_name,clean_name,action
Medemia nobilis,Bismarckia nobilis,update
Medicago,Medicago,update
Medicago cf.,Medicago type,update
Medicago littoralis type,Medicago littoralis type,update
Medicago s,Medicago sativa,update
Medicago sativa,Medicago sativa,update
Medicago type,Medicago type,update
Meesia,Campylospermum,update
Melampyrum,Melampyrum,update
Melampyrum pratense,Melampyrum pratense,update
Melastoma,Melastoma,update
Melastomataceae,Melastomataceae,update
Melastomataceae undiff.,Melastomataceae,update
Melia,Melia,update
Melia-type,Melia type,update
Meliaceae,Meliaceae,update
Meliaceae undiff.,Meliaceae,update
Melilotus,Melilotus,update
Melilotus officinalis,Melilotus officinalis,update
Melilotus type,Melilotus type,update
Meliosma,Meliosma,update
Mellera-type,Mellera type,update
Melochia,Melochia,update
Mendoncia,Mendoncia,update
Menispermaceae,Menispermaceae,update
Menispermaceae undiff.,Menispermaceae,update
Menta type,Mentha type,update
Mentha,Mentha,update
Mentha  type,Mentha type,update
Mentha T,Mentha type,update
Mentha t.,Mentha type,update
Mentha typ,Mentha type,update
Mentha type,Mentha type,update
Mentha-type,Mentha type,update
Mentha/Salvia type,Mentha/Salvia type,update
Mentha/Thymus,Mentha/Thymus,update
Mentha/Thymus type,Mentha/Thymus type,update
Mercuriali,Mercurialis,update
Mercurialis,Mercurialis,update
Mercurialis  type,Mercurialis type,update
Mercurialis annua,Mercurialis annua,update
Mercurialis annua type,Mercurialis annua type,update
Mercurialis cf.,Mercurialis type,update
Mercurialis perennis,Mercurialis perennis,update
Mercurialis perennis T,Mercurialis perennis type,update
Mercurialis perennis type,Mercurialis perennis type,update
Mercurialis type,Mercurialis type,update
MERCURIALIS type,Mercurialis type,update
Merendera,Colchicum,update
Merendera filifolia type,Colchicum filifolium type,update
Merremia,Merremia,update
Merremia-type,Merremia type,update
Mesanthemum-type,Mesanthemum type,update
Mesembryanthemaceae,Aizoaceae,update
Mesembryanthemum,Mesembryanthemum,update
Mespilus,Mespilus,update
Meum,Meum,update
Meum athamanticum,Meum athamanticum,update
Mezoneuron-type,Mezoneuron type,update
Michelia,Michelia,update
Micranthes hieraciifolia,Micranthes hieraciifolia,update
Micranthes nelsoniana,Micranthes nelsoniana,update
Micranthes nivalis type,Micranthes nivalis type,update
Micrococca-type,Micrococca type,update
Micrococca-type mercurialis,Micrococca mercurialis type,update
Microcos,Microcos,update
Microdesmis,Microdesmis,update
Microgramma,Microgramma,update
Microtropis,Microtropis,update
Milicia excelsa type,Milicia excelsa type,update
Milicia-type,Milicia type,update
Milicia-type excelsa,Milicia excelsa type,update
Millettia-type,Millettia type,update
Millettia-type ferruginea,Millettia ferruginea type,update
Mimosa,Mimosa,update
Mimosa pigra,Mimosa pigra,update
Mimosa pigra-type,Mimosa pigra type,update
Mimosa/Xylia,Mimosa/Xylia,update
Mimosaceae undiff.,Caesalpinoideae,update
Mimosoideae,Mimosoideae,update
Mimulopsis,Mimulopsis,update
Mimulopsis type,Mimulopsis type,update
Mimulopsis-type,Mimulopsis type,update
Mimusops-type,Mimusops type,update
Mimusops-type kummel,Mimusops kummel type,update
Minuartia,Minuartia,update
Minuartia filifolia type,Minuartia filifolia type,update
Minuartia rubra type,Minuartia rubra type,update
Minuartia rubra-type,Minuartia rubra type,update
Minuartia type,Minuartia type,update
Minuartia verna type,Minuartia verna type,update
Minuartia-type filifolia,Minuartia filifolia type,update
Mitracarpus,Mitracarpus,update
Mitracarpus hirtus,Mitracarpus hirtus,update
Mitracarpus scaber,Mitracarpus hirtus,update
Mitracarpus villosus,Mitracarpus hirtus,update
Mitragyna,Mitragyna,update
Mitragyna ciliata,Mitragyna ledermannii,update
Mitragyna inermis type,Mitragyna inermis type,update
Mitragyna inermis-type,Mitragyna inermis type,update
Mitragyna rubrostipulata type,Mitragyna rubrostipulata type,update
Mitragyna stipulosa,Mitragyna stipulosa,update
Mitragyna-type inermis,Mitragyna inermis type,update
Mitriostigma,Mitriostigma,update
Moehringia type,Moehringia type,update
Mohria,Mohria,update
Mohria type,Mohria type,update
Mohria-type,Mohria type,update
Mollugo,Mollugo,update
Moltkia,Moltkia,update
Moltkiopsis ciliata,Moltkiopsis ciliata,update
Momordica-type,Momordica type,update
Monechma-type,Monechma type,update
Monechma-type ciliatum,Monechma ciliatum type,update
Moneses,Moneses,update
Monimia,Monimia,update
Monimiaceae undiff.,Monimiaceae,update
Monodora,Monodora,update
Monodora tenuifolia,Monodora tenuifolia,update
MONOLATE tyPE-SPORE,Polypodiales,update
Monolete,Polypodiales,update
Monolete fern spores,Polypodiales,update
Monolete Fern spores,Polypodiales,update
Monolete Fern Spores,Polypodiales,update
Monolete fern spores (psilate),Polypodiales,update
Monolete fern spores undiff.,Polypodiales,update
Monolete lisse,Polypodiales,update
Monolete non-psilate,Polypodiales,update
Monolete not psilate,Polypodiales,update
Monolete psil.,Polypodiales,update
Monolete psilate,Polypodiales,update
Monolete spore,Polypodiales,update
Monolete spore sculptured,Polypodiales,update
Monolete spore with perine,Polypodiales,update
Monolete spore without perine,Polypodiales,update
Monolete spore without perine cl.,Polypodiales,update
Monolete spore(s),Polypodiales,update
Monolete spore(s) undiff.,Polypodiales,update
Monolete spores,Polypodiales,update
Monolete spores (psilate),Polypodiales,update
Monolete verrucate spores,Polypodiales,update
Monoletes,Polypodiales,update
Monoletes  lisses,Polypodiales,update
Monoletes lisses,Polypodiales,update
Monoletes non psilate,Polypodiales,update
Monoletes psilate,Polypodiales,update
Monoletes undiff.,Polypodiales,update
Monopetalanthus-type,Monopetalanthus type,update
Monotes,Monotes,update
Monotes kerstingii-type,Monotes kerstingii type,update
Monotes sp,Monotes,update
Monotropa,Monotropa,update
Monsonia,Monsonia,update
Montia,Montia,update
Montia fontana,Montia fontana,update
Moraceae,Moraceae,update
MORACEAE,Moraceae,update
Moraceae undiff.,Moraceae,update
Morelia senegalensis,Morelia senegalensis,update
Morella,Myrica,update
Morina,Morina,update
Morinda,Morinda,update
Morinda lucida-type,Morinda lucida type,update
Moringa,Moringa,update
Morus,Morus,update
MORUS,Morus,update
Morus alba,Morus alba,update
Morus alba t.,Morus alba type,update
Morus alba type,Morus alba type,update
Morus nigra,Morus nigra,update
Morus-type mesozygia,Morus mesozygia type,update
Musanga-type,Musanga type,update
Musanga/Myrianthus,Musanga/Myrianthus,update
Muscari,Muscari,update
Muscari type,Muscari type,update
Mussaenda,Mussaenda,update
Mutisieae undiff.,Mutisioideae,update
Myoporum,Myoporum,update
Myosotis,Myosotis,update
Myosotis arvensis type,Myosotis arvensis type,update
Myosotis d,Myosotis,update
Myosotis type,Myosotis type,update
Myrianthus-type,Myrianthus type,update
Myrianthus-type arboreus,Myrianthus arboreus type,update
Myrianthus-type holstii,Myrianthus holstii type,update
Myrianthus-type serratus,Myrianthus serratus type,update
Myrica,Myrica,update
Myrica gale,Myrica gale,update
Myrica gale type,Myrica gale type,update
Myrica humilis-type,Myrica humilis type,update
Myrica rubra,Myrica rubra,update
Myrica salicifolia,Myrica salicifolia,update
Myrica tomentosa,Myrica gale,update
Myrica type,Myrica type,update
Myricaceae,Myricaceae,update
Myricaria,Myricaria,update
Myricaria type,Myricaria type,update
Myristicaceae,Myristicaceae,update
Myrothamnus flabellifolius,Myrothamnus flabellifolius,update
Myrsinaceae,Primulaceae,update
Myrsinaceae undiff.,Primulaceae,update
Myrsine,Myrsine,update
Myrsine africa,Myrsine africana,update
Myrsine africana,Myrsine africana,update
Myrsine melanophloeos type,Myrsine melanophloeos type,update
Myrtaceae,Myrtaceae,update
Myrtaceae undiff.,Myrtaceae,update
Myrtaceae-Syzigium,Syzygium,update
Myrtus,Myrtus,update
MYRTUS,Myrtus,update
Myrtus communis,Myrtus communis,update
Myrtus-type,Myrtus type,update
Nandina,Nandina,update
Nanophyton,Nanophyton,update
Napoleonaea-type,Napoleonaea type,update
Narcissus,Narcissus,update
Narcissus pseudonarcissus type,Narcissus pseudonarcissus,update
Nardus,Nardus,update
Narthecium,Narthecium,update
Narthecium ossifragum,Narthecium ossifragum,update
Narthecium type,Narthecium type,update
Nauclea,Nauclea,update
Nauclea-type,Nauclea type,update
Nauclea/Mitragyna,Nauclea/Mitragyna,update
Naucleae undiff.,Nauclea,update
Naumburgia,Lysimachia,update
Nelsonia canescens,Nelsonia canescens,update
Nelumbo,Nelumbo,update
Neoboutonia,Neoboutonia,update
Neoboutonia type,Neoboutonia type,update
Neoboutonia-type,Neoboutonia type,update
Neogaya simplex type,Neogaya simplex type,update
Neonauclea,Neonauclea,update
Neottia type,Neottia type,update
Nepeta,Nepeta,update
Nephelium,Nephelium,update
Nephrolepis-type,Nephrolepis type,update
Neptunia oleracea,Neptunia prostrata,update
Nerium,Nerium,update
Nerium oleander,Nerium oleander,update
Nesaea-type,Ammannia type,update
Nesogordonia,Nesogordonia,update
Neurada procumbens,Neurada procumbens,update
Newbouldia laevis,Newbouldia laevis,update
Newtonia-type,Newtonia type,update
Nigella,Nigella,update
Nitraria,Nitraria,update
Nitraria retusa,Nitraria retusa,update
Noaea,Noaea,update
Noaea type,Noaea type,update
Non-operculate Rosaceae,Rosaceae,update
Nonea,Nonea,update
Noronhia,Noronhia,update
Nothofagus,Nothofagus,update
Nucularia perrini,Nucularia perrinii,update
Nuxia,Nuxia,update
Nuxia congesta,Nuxia congesta,update
Nuxia-type,Nuxia type,update
Nuxia-type congesta,Nuxia congesta type,update
Nuxia-type floribunda,Nuxia floribunda type,update
Nyctagiceae,Nyctaginaceae,update
Nyctaginaceae,Nyctaginaceae,update
Nyctaginaceae undiff.,Nyctaginaceae,update
Nypa fructicans,Nypa fruticans,update
Nyssa,Nyssa,update
Ochna,Ochna,update
Ochnaceae,Ochnaceae,update
Ochnaceae undiff.,Ochnaceae,update
Ochthocosmus,Ochthocosmus,update
Ocimum-type,Ocimum type,update
Ocimum-type basilicum,Ocimum basilicum type,update
Octolobus,Octolobus,update
Oenanthe,Oenanthe,update
Oenanthe f,Oenanthe fistulosa,update
Oenanthe fistulosa,Oenanthe fistulosa,update
Oenanthe fistulosa type,Oenanthe fistulosa type,update
Oenanthe type,Oenanthe type,update
Oenothera,Oenothera,update
Oenotheraceae,Onagraceae,update
Olacaceae,Olacaceae,update
Olacaceae undiff.,Olacaceae,update
Olacaceae-Olax,Olax,update
Olacaceae-Ximenia,Ximenia,update
Olax,Olax,update
Olax dissitiflora-type,Olax dissitiflora type,update
Oldenlandia-type,Oldenlandia type,update
Oldfieldia-type,Oldfieldia type,update
Olea,Olea,update
OLEA,Olea,update
Olea africa,Olea europaea subsp cuspidata,update
Olea capensis,Olea capensis,update
Olea capensis type,Olea capensis type,update
Olea capensis-type,Olea capensis type,update
Olea capensis-type ssp. hochstetteri,Olea capensis ssp hochstetteri type,update
Olea capensis-type ssp. welwitschii,Olea europaea ssp africana type,update
Olea eur,Olea europaea,update
Olea europaea,Olea europaea,update
Olea europaea ssp africa,Olea europaea subsp cuspidata,update
Olea europaea ssp africana type,Olea europaea ssp africana type,update
Olea europaea-type,Olea europaea type,update
Olea europaea-type ssp africana,Olea europaea ssp africana type,update
Olea europea,Olea europaea,update
Olea lapperrinei-type,Olea europaea subsp laperinei type,update
Olea type,Olea type,update
Olea/Ligustrum,Olea/Ligustrum,update
Olea/Phillyrea,Olea/Phillyrea,update
Oleaceae,Oleaceae,update
OLEACEAE indiff.,Oleaceae,update
Oleaceae pro parte,Oleaceae,update
Oleaceae undiff.,Oleaceae,update
Oleaceae..temperate.,Oleaceae,update
Oleaceae..tropical.subtropical.,Oleaceae,update
Oleaceae..unclear.,Oleaceae,update
Oligocodon-type cunliffeae,Oligocodon cunliffeae type,update
Olinia,Olinia,update
Omphalodes type,Omphalodes type,update
Onagraceae,Onagraceae,update
Onagraceae undiff.,Onagraceae,update
Oncoba,Oncoba,update
Onobrychis,Onobrychis,update
Onobrychis type,Onobrychis type,update
Onobrychis-type,Onobrychis type,update
Ononis,Ononis,update
Ononis typ,Ononis type,update
Ononis type,Ononis type,update
Ononis-type,Onobrychis type,update
Onopordum,Onopordum,update
Onopordum type,Onopordum type,update
Onosma,Onosma,update
Onosma type,Onosma type,update
Operculicarya,Operculicarya,update
Operculicarya-type,Operculicarya type,update
Ophelia type,Swertia type,update
Ophiogloss,Ophioglossum,update
Ophioglossaceae,Ophioglossaceae,update
Ophioglossaceae undiff.,Ophioglossaceae,update
Ophioglossum,Ophioglossum,update
Ophioglossum vulgatum,Ophioglossum vulgatum,update
Ophioglossum vulgatum type B,Ophioglossum vulgatum,update
Ophiorrhiza,Ophiorrhiza,update
Ophyoglossaceae,Ophioglossaceae,update
Ophyoglossum,Ophioglossum,update
Opilia,Opilia,update
Opiliaceae undiff.,Opiliaceae,update
Orchidaceae,Orchidaceae,update
Orchidaceae undiff.,Orchidaceae,update
Oricia,Vepris,update
Origanum,Origanum,update
Origanum type,Origanum type,update
Origanum vulgare,Origanum vulgare,update
Orlaya,Orlaya,update
Orlaya grandiflora,Orlaya grandiflora,update
Ormocarpum-type,Ormocarpum type,update
Ormocarpum-type trichocarpum,Ormocarpum trichocarpum type,update
Ormosia,Ormosia,update
Ornithogalum type,Ornithogalum type,update
Ornithopus,Ornithopus,update
Orobanchaceae,Orobanchaceae,update
Orobanche,Orobanche,update
Orostachys,Orostachys,update
Orthilia,Orthilia,update
Osmanthus,Osmanthus,update
Osmun-eae,Osmundaceae,update
Osmunda,Osmunda,update
Osmunda regalis,Osmunda regalis,update
Osmunda regalis type,Osmunda regalis type,update
Osmunda tp.,Osmunda type,update
Osmunda type,Osmunda type,update
Osmundaceae,Osmundaceae,update
Osmundaceae undiff.,Osmundaceae,update
Ostrya,Ostrya,update
OSTRYA,Ostrya,update
Ostrya carpinifolia,Ostrya carpinifolia,update
Ostrya carpinifolia/Carpinus orientalis,Carpinus orientalis/Ostrya carpinifolia,update
Ostrya type,Ostrya type,update
Ostrya-type,Ostrya type,update
Ostrya/Carpinus,Carpinus/Ostrya,update
Ostrya/Carpinus orientalis,Carpinus orientalis/Ostrya,update
OSTRYA/CARPINUS ORIENTALIS,Carpinus orientalis/Ostrya,update
Ostrya/Carpinus orientalis type,Carpinus orientalis/Ostrya type,update
Ostryopsis,Ostryopsis,update
Osyris,Osyris,update
Osyris alba,Osyris alba,update
Osyris alba type,Osyris alba type,update
Other Compositae,Asteraceae,update
other deciduous Quercus,Quercus deciduous,update
Otomeria,Otomeria,update
Ottelia,Ottelia,update
Ottelia-type,Ottelia type,update
Ouret lanata type,Ouret lanata type,update
Oxalidaceae,Oxalidaceae,update
Oxalis,Oxalis,update
Oxalis acetosella,Oxalis acetosella,update
Oxalis pes-caprae,Oxalis pes-caprae,update
Oxalis stricta,Oxalis stricta,update
Oxalis type,Oxalis type,update
Oxiria type,Oxyria type,update
Oxyanthus-type,Oxyanthus type,update
Oxycoccus,Vaccinium,update
Oxycoccus quadripetalus,Vaccinium oxycoccos,update
Oxycoccus+Vaccinium,Vaccinium,update
Oxygonum,Oxygonum,update
Oxyria,Oxyria,update
Oxyria digyna,Oxyria digyna,update
Oxyria type,Oxyria type,update
Oxyria/Rumex,Oxyria/Rumex,update
Oxyspora,Oxyspora,update
Oxystigma-type,Prioria type,update
Oxytropis,Oxytropis,update
Oxytropis aciphylla,Oxytropis aciphylla,update
Oxytropis type,Oxytropis type,update
Ozoroa-type,Ozoroa type,update
P. atrata,Plantago atrata type,update
P. avic.-bistorta,Polygonum bistorta,update
P. avic.-bistorta-t.,Polygonum bistorta type,update
P. bistorta,Polygonum bistorta,update
P. coronopus,Plantago coronopus,update
P. lanceolata,Plantago lanceolata,update
P. lanceolata-t.,Plantago lanceolata type,update
P. major,Plantago major,update
P. major type,Plantago major type,update
Pachygone,Pachygone,update
Pachypodium,Pachypodium,update
Pacourina-type,Pacourina type,update
Padus avium,Prunus padus,update
Paeonia,Paeonia,update
Paliurus,Paliurus,update
Paliurus spina-christi,Paliurus spina-christi,update
Paliurus spina-christi/Rhamnus,Rhamnus/Paliurus spina-christi,update
Paliurus/Rhamnus,Rhamnus/Paliurus,update
Palmae,Arecaceae,update
Palmae undiff.,Arecaceae,update
Palmeae,Arecaceae,update
Pancovia-type,Pancovia type,update
Pancovia-type bijuga,Pancovia bijuga type,update
Pancratium-type,Pancratium type,update
Pandanaceae,Pandanaceae,update
Pandanus,Pandanus,update
Pandanus candelabrum-type,Pandanus candelabrum type,update
Pandanus tectorius,Pandanus tectorius,update
Pandanus-type,Pandanus type,update
Papav-eae,Papaveraceae,update
Papaver,Papaver,update
Papaver argemone,Papaver argemone,update
Papaver cf.,Papaver type,update
Papaver radicatum type,Papaver radicatum type,update
Papaver rhoeas,Papaver rhoeas,update
Papaver rhoeas t.,Papaver rhoeas type,update
Papaver rhoeas type,Papaver rhoeas type,update
Papaver rhoeas-group,Papaver rhoeas type,update
Papaver type,Papaver type,update
Papaver/Meconopsis,Papaver,update
Papaveraceae,Papaveraceae,update
PAPAVERACEAE,Papaveraceae,update
Papaveraceae cf. Corydalis,Corydalis type,update
Papaveraceae undiff.,Papaveraceae,update
Papilionaceae,Fabaceae,update
Papilionoideae,Fabaceae,update
Papilionoideae type 1,Fabaceae,update
Papilionoideae type 2,Fabaceae,update
Paplionaceae,Fabaceae,update
Pappea capensis,Pappea capensis,update
Paramacrolobium coeruleum,Paramacrolobium coeruleum,update
Parietaria,Parietaria,update
PARIETARIA,Parietaria,update
Parietaria/Urtica,Parietaria/Urtica,update
Parinari,Parinari,update
Parinari-type,Parinari type,update
Pariri,Parinari,update
Pariri-t,Parinari type,update
Parkia,Parkia,update
Parkia biglobosa-type,Parkia biglobosa type,update
Parkinsonia,Parkinsonia,update
Parnassia,Parnassia,update
Parnassia palustris,Parnassia palustris,update
PARNASSIA PALUSTRIS,Parnassia palustris,update
Parnassia type,Parnassia type,update
Paronychia,Paronychia,update
Paronychia t.,Paronychia type,update
Paronychia type,Paronychia type,update
Paronychia-type,Paronychia type,update
Parrotia cf. P. persica,Parrotia persica type,update
Parrotia persica,Parrotia persica,update
Parrotia persica type,Parrotia persica type,update
Passeri,Passerina,update
Passerina,Passerina,update
Passerina montana,Passerina montana,update
Passifloraceae,Passifloraceae,update
Passifloraceae undiff.,Passifloraceae,update
Passifloraceae-Adenia,Adenia,update
Pastinaca,Pastinaca,update
Pastinaca type,Pastinaca type,update
Patrinia,Patrinia,update
Paullinia pinnata,Paullinia pinnata,update
Paullinia pinta,Paullinia pinnata,update
Pausinystalia,Corynanthe,update
Pausinystalia-type,Corynanthe type,update
Pausinystalia-type macroceras,Corynanthe macroceras type,update
Pavetta,Pavetta,update
Pavetta abyssinica-type,Pavetta abyssinica type,update
Pavonia,Pavonia,update
Pedaliaceae undiff.,Pedaliaceae,update
Pedicularis,Pedicularis,update
Pedicularis oederi type,Pedicularis oederi type,update
Pedicularis palustris T,Pedicularis palustris type,update
Pedicularis palustris type,Pedicularis palustris type,update
Pedicularis sylvatica type,Pedicularis sylvatica type,update
Pedicularis t.,Pedicularis type,update
Pedicularis type,Pedicularis type,update
Pedicularis verticillata type,Pedicularis verticillata type,update
Peganum,Peganum,update
Peganum harmala,Peganum harmala,update
Pelargonium,Pelargonium,update
Pellaea,Hemionitis,update
Pellaea-type,Pellaea type,update
Peltophorum,Peltophorum,update
Peltophorum africanum,Peltophorum africanum,update
Penianthus,Penianthus,update
Pentabrachion-type,Pentabrachion type,update
Pentabrachion-type reticulatum,Pentabrachion reticulatum type,update
Pentaclethra,Pentaclethra,update
Pentaclethra macrophylla,Pentaclethra macrophylla,update
Pentaclethra-type,Pentaclethra type,update
Pentaclethra-type eetveldeana,Pentaclethra eetveldeana type,update
Pentadesma,Pentadesma,update
Pentadesma butyracea-type,Pentadesma butyracea type,update
Pentanisia ouranogyne-type,Pentanisia ouranogyne type,update
Pentaphylacaceae,Pentaphylacaceae,update
Pentaphylax,Pentaphylax,update
Pentas-type,Pentas type,update
Pentodon-type pentandrus,Pentodon pentandrus type,update
Pentzia,Pentzia,update
Pentzia monodiana-type,Pentzia monodiana type,update
Pentzia-type,Pentzia type,update
Peplis,Peplis,update
Pericopsis,Pericopsis,update
Periploca,Periploca,update
Periplocaceae,Apocynaceae,update
Peristrophe,Dicliptera,update
Peristrophe-type,Dicliptera type,update
Peristrophe-type paniculata,Dicliptera paniculata type,update
Persicaria,Persicaria,update
Persicaria amphibia,Persicaria amphibia,update
Persicaria maculosa,Persicaria maculosa,update
Persicaria maculosa type,Persicaria maculosa type,update
Persicaria senegalensis type,Persicaria senegalensis type,update
Petasites,Petasites,update
Petasites type,Petasites type,update
Petersianthus-type macrocarpus,Petersianthus macrocarpus type,update
Peucedanum,Peucedanum,update
Peucedanum ostruthium,Peucedanum ostruthium,update
Peucedanum palustre T,Peucedanum palustre type,update
Peucedanum palustre type,Peucedanum palustre type,update
Peucedanum type,Peucedanum type,update
Peucedanum-type,Peucedanum type,update
Phacelia,Phacelia,update
Phacelia tanacetifolia,Phacelia tanacetifolia,update
Phacelia typeanacetifolia,Phacelia tanacetifolia,update
Phaseolus,Phaseolus,update
Phaseolus type,Phaseolus type,update
Phaulopsis-type,Phaulopsis type,update
Phegopteris connectilis,Phegopteris connectilis,update
Phellodendron,Phellodendron,update
Philippia comorensis-type,Erica comorensis type,update
Phillipia,Erica,update
Phillyrea,Phillyrea,update
PHILLYREA,Phillyrea,update
Phillyrea angustifolia,Phillyrea angustifolia,update
Phillyrea angustifolia type,Phillyrea angustifolia type,update
Phillyrea latifolia,Phillyrea latifolia,update
Phillyrea media,Phillyrea media,update
Phillyrea type,Phillyrea type,update
Phloga,Dypsis,update
Phlomis,Phlomis,update
Phlox sibirica,Phlox sibirica,update
Phoenix,Phoenix,update
Phoenix reclinata type,Phoenix reclinata type,update
Phoenix reclinata-type,Phoenix reclinata type,update
Phoenix reclita,Phoenix reclinata,update
Phoenix reclita-type,Phoenix reclinata type,update
Photinia,Photinia,update
Phyla-type nodiflora,Phyla nodiflora type,update
Phylica,Phylica,update
Phyllanthus,Phyllanthus,update
Phyllanthus cf discoideus,Margaritaria discoidea type,update
Phyllanthus comp.,Phyllanthus,update
Phyllanthus engleri type,Phyllanthus engleri type,update
Phyllanthus fraternus type,Phyllanthus fraternus type,update
Phyllanthus reticulatus type,Phyllanthus reticulatus type,update
Phyllanthus rivae-type,Phyllanthus rivae type,update
Phyllanthus-type,Phyllanthus type,update
Phyllanthus-type amarus,Phyllanthus amarus type,update
Phyllanthus-type engleri,Phyllanthus engleri type,update
Phyllanthus-type fraternus,Phyllanthus fraternus type,update
Phyllanthus-type leucanthus,Phyllanthus leucanthus type,update
Phyllanthus-type maderaspatensis,Phyllanthus maderaspatensis type,update
Phyllanthus-type muellerianus,Phyllanthus muellerianus type,update
Phyllanthus-type nummulariifolius,Phyllanthus nummulariifolius type,update
Phyllanthus-type reticulatus,Phyllanthus reticulatus type,update
Phyllanthus-type rivae,Phyllanthus rivae type,update
Phyllodoce,Phyllodoce,update
Physochlaina,Physochlaina,update
Phyteuma,Phyteuma,update
Phyteuma T,Phyteuma type,update
Phyteuma type,Phyteuma type,update
Phyteuma-type,Phyteuma type,update
Phytolacca,Phytolacca,update
Phytolaccaceae undiff.,Phytolaccaceae,update
Picconia,Picconia,update
Picea,Picea,update
PICEA,Picea,update
Picea (half),Picea,update
Picea (whole),Picea,update
Picea abie,Picea abies,update
Picea abies,Picea abies,update
Picea abies subsp abies,Picea abies subsp abies,update
Picea abies subsp obovata,Picea abies subsp obovata,update
Picea abies subsp. abies,Picea abies subsp abies,update
Picea abies subsp. obovata,Picea abies subsp obovata,update
Picea obovata,Picea obovata,update
Picea omorica,Picea omorika,update
Picea omorika,Picea omorika,update
Picea orientalis,Picea orientalis,update
Picea schrenkiana,Picea schrenkiana,update
Picea sect. Eupicea,Picea sect. Eupicea,update
Picea Stomata,exclude,update
Piceaabies,Picea abies,update
Picralima-type nitida,Picralima nitida type,update
Pilea,Pilea,update
Pilea bambuseti type,Pilea bambuseti type,update
Pilea-type,Pilea type,update
Pilea-type bambuseti,Pilea bambuseti type,update
Piliostigma,Piliostigma,update
Piliostigma reticulatum-type,Piliostigma reticulatum type,update
Piliostigma thonningii-type,Piliostigma thonningii type,update
Pilularia,Pilularia,update
Pimpinella,Pimpinella,update
Pimpinella anisum,Pimpinella anisum,update
Pimpinella anisum-type,Pimpinella anisum type,update
Pimpinella major T,Pimpinella major type,update
Pimpinella major type,Pimpinella major type,update
Pimpinella major-type,Pimpinella major type,update
Pimpinella saxifraga,Pimpinella saxifraga,update
Pimpinella type,Pimpinella type,update
Pin._sibirica,Pinus sibirica,update
Pin._sylv.,Pinus sylvestris,update
Pinus,Pinus,update
PINUS,Pinus,update
Pinus (diploxylon),Pinus (Diploxylon),update
Pinus (Diploxylon),Pinus (Diploxylon),update
Pinus (half),Pinus,update
Pinus (Haploxylon),Pinus (Haploxylon),update
Pinus (whole),Pinus,update
Pinus cembra,Pinus cembra,update
PINUS CEMBRA,Pinus cembra,update
Pinus cembra subsp sibirica,Pinus cembra subsp sibirica,update
Pinus cembra subsp. sibirica,Pinus cembra subsp sibirica,update
Pinus cembra type,Pinus cembra type,update
Pinus cf. nigra,Pinus nigra type,update
Pinus dip,Pinus (Diploxylon),update
Pinus diplost.,Pinus (Diploxylon),update
Pinus diploxylon,Pinus (Diploxylon),update
Pinus Diploxylon,Pinus (Diploxylon),update
Pinus diploxylon type,Pinus (Diploxylon),update
Pinus halepensis,Pinus halepensis,update
Pinus halepensis type,Pinus halepensis type,update
Pinus halepensis/P. pinea type,Pinus halepensis/Pinus pinea type,update
Pinus halepensis/Pinus pinea,Pinus halepensis/Pinus pinea,update
Pinus hap,Pinus (Haploxylon),update
Pinus haploxylon,Pinus (Haploxylon),update
Pinus Haploxylon,Pinus (Haploxylon),update
Pinus haploxylon type,Pinus (Haploxylon),update
Pinus haploxylon/cembra,Pinus haploxylon/Pinus cembra,update
Pinus haploxylon/Pinus cembra,Pinus haploxylon/Pinus cembra,update
PINUS indiff.,Pinus,update
PINUS indiff..,Pinus,update
Pinus koraiensis,Pinus koraiensis,update
Pinus mugo/Pinus sylvestris,Pinus mugo/Pinus sylvestris,update
Pinus mugo/Pinus sylvestris type,Pinus mugo/Pinus sylvestris type,update
Pinus nigra type,Pinus nigra type,update
Pinus non-cembra,Pinus non-cembra,update
Pinus peuce,Pinus peuce,update
Pinus pinaster,Pinus pinaster,update
Pinus pinaster type,Pinus pinaster type,update
Pinus pinaster/Pinus halepensis,Pinus pinaster/Pinus halepensis,update
Pinus pinea,Pinus pinea,update
Pinus pinea type,Pinus pinea type,update
Pinus pinea/halepensis t.,Pinus pinea/Pinus halepensis type,update
Pinus pinea/halepensis type,Pinus pinea/Pinus halepensis type,update
Pinus pinea/P. halepensis,Pinus halepensis/Pinus pinea,update
Pinus pinea/Pinus halepensis type,Pinus pinea/Pinus halepensis type,update
Pinus pumila,Pinus pumila,update
Pinus pumila type,Pinus pumila type,update
Pinus s/g Diploxylon,Pinus (Diploxylon),update
Pinus s/g Haploxylon,Pinus (Haploxylon),update
Pinus sect. Diploxylon,Pinus (Diploxylon),update
Pinus sect. Haploxylon,Pinus (Haploxylon),update
Pinus sf. Podocarpus,Pinus,update
Pinus sgen. Diploxylon,Pinus (Diploxylon),update
Pinus sgen. Haploxylon,Pinus (Haploxylon),update
Pinus sibirica,Pinus sibirica,update
Pinus sibirica type,Pinus sibirica type,update
Pinus sibirica=Pinus s/g Haploxylon,Pinus sibirica,update
Pinus sp,Pinus,update
Pinus sp.,Pinus,update
Pinus subg. Diploxylon,Pinus (Diploxylon),update
Pinus subg. Diploxylon type,Pinus (Diploxylon),update
Pinus subg. Haploxylon type,Pinus (Haploxylon),update
Pinus subg. Pinus,Pinus (Diploxylon),update
Pinus subg. Strobus,Pinus (Haploxylon),update
