taxon_name,clean_name,action
Pistacia type,Pistacia type,update
Pittosporaceae,Pittosporaceae,update
Pittosporum,Pittosporum,update
Pityranthe,Pityranthe,update
Plantaginaceae,Plantaginaceae,update
Plantago,Plantago,update
Plantago afra type,Plantago afra type,update
Plantago africa-type,Plantago africana type,update
Plantago africana type,Plantago africana type,update
Plantago albicans,Plantago albicans,update
Plantago albicans type,Plantago albicans type,update
Plantago alpina,Plantago alpina,update
Plantago alpina type,Plantago alpina type,update
Plantago alpina-type,Plantago alpina type,update
Plantago amplexicaulis-type,Plantago amplexicaulis type,update
Plantago atrata type,Plantago atrata type,update
Plantago coronopus,Plantago coronopus,update
Plantago coronopus type,Plantago coronopus type,update
Plantago coronopus-type,Plantago coronopus type,update
Plantago cylindrica type,Plantago cylindrica type,update
Plantago indet.,Plantago,update
Plantago l,Plantago,update
Plantago lagopus type,Plantago lagopus type,update
Plantago lanceolata,Plantago lanceolata,update
Plantago lanceolata t.,Plantago lanceolata type,update
Plantago lanceolata type,Plantago lanceolata type,update
Plantago lanceolata-type,Plantago lanceolata type,update
Plantago lanceolata/Plantago major type,Plantago lanceolata/Plantago major type,update
Plantago lusitanica,Plantago lusitanica,update
Plantago m,Plantago,update
Plantago maior/media,Plantago media/Plantago major,update
Plantago major,Plantago major,update
Plantago major P  media,Plantago media/Plantago major,update
Plantago major P  media type,Plantago media/Plantago major type,update
Plantago major type,Plantago major type,update
Plantago major/media t.,Plantago media/Plantago major type,update
Plantago major/Plantago media,Plantago media/Plantago major,update
Plantago major/Plantago media type,Plantago media/Plantago major type,update
Plantago maritima,Plantago maritima,update
Plantago maritima type,Plantago maritima type,update
Plantago maritima-type,Plantago maritima type,update
Plantago maritima/Plantago alpina type,Plantago alpina/Plantago maritima type,update
Plantago maxima,Plantago maxima,update
Plantago media,Plantago media,update
Plantago media type,Plantago media type,update
Plantago media/Plantago major,Plantago media/Plantago major,update
Plantago media/Plantago major type,Plantago media/Plantago major type,update
Plantago media/Plantago montana,Plantago media/Plantago montana,update
Plantago montana type,Plantago montana type,update
Plantago ovata,Plantago ovata,update
Plantago ovata type,Plantago ovata type,update
Plantago psyllium type,Plantago psyllium type,update
Plantago subulata type,Plantago subulata type,update
Plantago tenuiflora t.,Plantago tenuiflora type,update
Plantago tenuiflora type,Plantago tenuiflora type,update
Plantago type,Plantago type,update
Plantago undiff ,Plantago,update
Platanus,Platanus,update
Platanus orientalis,Platanus orientalis,update
Platanus type,Platanus type,update
Platea,Platea,update
Platycarya,Platycarya,update
Platycarya strobilacea,Platycarya strobilacea,update
Platycladus,Platycladus,update
Platycodon,Platycodon,update
Pleopeltis polypodioides type,Pleopeltis polypodioides type,update
Pleurospermum austriacum,Pleurospermum austriacum,update
Pluchea-type,Pluchea type,update
Plumbagiceae,Plumbaginaceae,update
Plumbagiceae undiff.,Plumbaginaceae,update
Plumbaginaceae,Plumbaginaceae,update
Plumbaginaceae indet.,Plumbaginaceae,update
Plumbago,Plumbago,update
Plumbago type,Plumbago type,update
Poa/Festuca type,Poa/Festuca type,update
Poaceae,Poaceae,update
Poaceae <= 20,Poaceae,update
Poaceae <40,Poaceae,update
Poaceae 20-29 um,Poaceae,update
Poaceae 30-39,Poaceae,update
Poaceae type,Poaceae,update
Podocarpaceae,Podocarpaceae,update
Podocarpus,Podocarpus,update
Podocarpus cf falcata,Afrocarpus falcatus type,update
Podocarpus cf henckelii,Podocarpus henkelii type,update
Podocarpus macrophyllus,Podocarpus macrophyllus,update
Podophyllum,Podophyllum,update
Pogonia,Pogonia,update
Polemoniaceae,Polemoniaceae,update
Polemonium,Polemonium,update
Polemonium acutiflorum,Polemonium acutiflorum,update
Polemonium caeruleum,Polemonium caeruleum,update
Polemonium t.,Polemonium type,update
Polemonium type,Polemonium type,update
Polycarpaea,Polycarpaea,update
Polycarpon,Polycarpon,update
Polygala,Polygala,update
Polygala comosa type,Polygala comosa type,update
Polygala type,Polygala type,update
Polygala vulgaris,Polygala vulgaris,update
Polygala vulgaris type,Polygala vulgaris type,update
Polygalaceae,Polygalaceae,update
Polygaloides chamaebuxus,Polygaloides chamaebuxus,update
Polygoceae,Polygonaceae,update
Polygonaceae,Polygonaceae,update
Polygonaceae (?),Polygonaceae,update
Polygonatum,Polygonatum,update
Polygonum,Polygonum,update
Polygonum alpinum,Polygonum alpinum,update
Polygonum amphibium,Polygonum amphibium,update
Polygonum amphibium type,Polygonum amphibium type,update
Polygonum aviculare,Polygonum aviculare,update
Polygonum aviculare t.,Polygonum aviculare type,update
Polygonum aviculare type,Polygonum aviculare type,update
Polygonum aviculare/Polygonum bistorta type,Polygonum aviculare/Polygonum bistorta type,update
Polygonum avicularia-type,Polygonum aviculare type,update
Polygonum bistorta,Polygonum bistorta,update
Polygonum bistorta type,Polygonum bistorta type,update
Polygonum bistorta/Polygonum viviparum,Polygonum bistorta/Polygonum viviparum,update
Polygonum cf. P. senegalense,Persicaria senegalensis type,update
Polygonum cognatum,Polygonum cognatum,update
Polygonum cognatum type,Polygonum cognatum type,update
Polygonum convolvulus,Polygonum convolvulus,update
Polygonum convolvulus type,Polygonum convolvulus type,update
Polygonum oxyspermum type,Polygonum oxyspermum type,update
Polygonum persicaria,Polygonum persicaria,update
Polygonum persicaria type,Polygonum persicaria type,update
Polygonum sect. Persicaria,Polygonum sect. Persicaria,update
Polygonum type,Polygonum type,update
Polygonum viviparum,Polygonum viviparum,update
Polypodiaceae,Polypodiaceae,update
Polypodiales,Polypodiales,update
Polypodium,Polypodium,update
Polypodium serratum,Polypodium serratum,update
Polypodium virginianum,Polypodium virginianum,update
Polypodium vulgare,Polypodium vulgare,update
Polypodium vulgare type,Polypodium vulgare type,update
Polypodium vulgare-type,Polypodium vulgare type,update
Polyscias,Polyscias,update
Polyscias fulva type,Polyscias fulva type,update
Polyscias fulva-t,Polyscias fulva type,update
Polyscias-type,Polyscias type,update
Polystichum,Polystichum,update
Polystichum type,Polystichum type,update
Populus,Populus,update
Populus tremula,Populus tremula,update
Populus tremula type,Populus tremula type,update
Porana,Porana,update
Portulaca,Portulaca,update
Portulacaceae,Portulacaceae,update
Potaninia,Potaninia,update
Potentilla,Potentilla,update
Potentilla aurea,Potentilla aurea,update
Potentilla erecta,Potentilla erecta,update
Potentilla recta,Potentilla recta,update
Potentilla t.,Potentilla type,update
Potentilla type,Potentilla type,update
Potentilla-type,Potentilla type,update
Poterium,Sanguisorba,update
Poterium type,Sanguisorba type,update
Premna,Premna,update
Primula,Primula,update
Primula clusiana type,Primula clusiana type,update
Primula farinosa,Primula farinosa,update
Primula farinosa type,Primula farinosa type,update
Primula hirsuta type,Primula hirsuta type,update
Primula type,Primula type,update
Primula veris,Primula veris,update
Primula veris type,Primula veris type,update
Primula veris-type,Primula veris type,update
Primula vulgaris,Primula vulgaris,update
Primula vulgaris type,Primula vulgaris type,update
Primulaceae,Primulaceae,update
Proboscidea,Proboscidea,update
Prosopis,Prosopis,update
Protea,Protea,update
Protea sp,Protea,update
Protea type,Protea type,update
Proteaceae,Proteaceae,update
Prunella,Prunella,update
Prunella type,Prunella type,update
Prunella vulgaris type,Prunella vulgaris type,update
Prunus,Prunus,update
Prunus africa,Prunus africana,update
Prunus africana type,Prunus africana type,update
Prunus avium,Prunus avium,update
Prunus padus,Prunus padus,update
Prunus spinosa type,Prunus spinosa type,update
Prunus t.,Prunus type,update
Prunus type,Prunus type,update
Prunus-type,Prunus type,update
Prunus/Rosa/Rubus type,Prunus/Rosa/Rubus type,update
Prunus/Rubus type,Prunus/Rubus type,update
Psammogeton type,Psammogeton type,update
Psephellus dealbatus type,Psephellus dealbatus type,update
Pseudolarix,Pseudolarix,update
Pseudolarix type,Pseudolarix type,update
Pseudospondias,Pseudospondias,update
Pseudotsuga,Pseudotsuga,update
Pseudotsuga menzieii var menzieii,Pseudotsuga menzieii var menzieii,update
Psoralea,Psoralea,update
Psoraleeae,Psoralea,update
Psychotria sp,Psychotria,update
Psydrax schimperianus type,Psydrax schimperianus type,update
Psydrax-type schimperia,Psydrax schimperianus type,update
Psylliostachys,Psylliostachys,update
Psylliostachys spicata type,Psylliostachys spicatus type,update
Pteridaceae,Pteridaceae,update
Pteridium,Pteridium,update
Pteridium aquilinum,Pteridium aquilinum,update
Pteridium aquilinum type,Pteridium aquilinum type,update
Pteridium type,Pteridium type,update
Pteridophyta monoletes,Polypodiales,update
Pteris,Pteris,update
Pteris cretica,Pteris cretica,update
Pteris sp.,Pteris,update
Pterocarpus,Pterocarpus,update
Pterocarpus sp,Pterocarpus,update
Pterocarya,Pterocarya,update
Pterocarya fraxinifolia,Pterocarya fraxinifolia,update
Pterocarya fraxinifolia type,Pterocarya fraxinifolia type,update
Pterocarya pterocarpa,Pterocarya pterocarpa,update
Pteroceltis,Pteroceltis,update
Pterolobium,Pterolobium,update
Pterolobium stellatum,Pterolobium stellatum,update
Pteropyrum,Pteropyrum,update
Ptilostemon,Ptilostemon,update
Pulmonaria,Pulmonaria,update
Pulmonaria t.,Pulmonaria type,update
Pulmonaria type,Pulmonaria type,update
Pulsatilla,Pulsatilla,update
Pulsatilla alpina type,Pulsatilla alpina type,update
Punica,Punica,update
Pycnthus,Pycnanthus,update
Pycnthus angolensis,Pycnanthus angolensis,update
Pyracantha,Pyracantha,update
Pyrola,Pyrola,update
Pyrus,Pyrus,update
Pyrus type,Pyrus type,update
Pyrus/Malus,Malus/Pyrus,update
Quercus,Quercus,update
Quercus (deciduous),Quercus deciduous,update
Quercus (evergreen),Quercus evergreen,update
Quercus calliprinos,Quercus coccifera,update
Quercus canariensis,Quercus canariensis,update
Quercus canariensis type,Quercus canariensis type,update
Quercus cerris,Quercus cerris,update
Quercus cerris type,Quercus cerris type,update
Quercus cerris-type,Quercus cerris type,update
Quercus cerris/Quercus suber,Quercus cerris/Quercus suber,update
Quercus cerris/Quercus suber type,Quercus cerris/Quercus suber type,update
Quercus coccifera,Quercus coccifera,update
Quercus coccifera type,Quercus coccifera type,update
Quercus coccifera/Quercus ilex,Quercus coccifera/Quercus ilex,update
Quercus deciduous,Quercus deciduous,update
Quercus evergreen,Quercus evergreen,update
Quercus faginea,Quercus faginea,update
Quercus faginea/Quercus pubescens,Quercus faginea/Quercus pubescens,update
Quercus faginea/Quercus pyrenaica,Quercus faginea/Quercus pyrenaica,update
Quercus ilex,Quercus ilex,update
Quercus ilex type,Quercus ilex type,update
Quercus ilex-type,Quercus ilex type,update
Quercus infectoria type,Quercus infectoria type,update
Quercus petraea,Quercus petraea,update
Quercus petraea/Quercus pubescens,Quercus petraea/Quercus pubescens,update
Quercus pubescens type,Quercus pubescens type,update
Quercus pubescens-type,Quercus pubescens type,update
Quercus pyrenaica type,Quercus pyrenaica type,update
Quercus rob.-pub.-type,Quercus robur/Quercus pubescens type,update
Quercus robur,Quercus robur,update
Quercus robur Q  cerris,Quercus cerris/Quercus robur,update
Quercus robur type,Quercus robur type,update
Quercus robur/Quercus petraea,Quercus robur/Quercus petraea,update
Quercus robur/Quercus pubescens type,Quercus robur/Quercus pubescens type,update
Quercus rotundifolia type,Quercus rotundifolia type,update
Quercus semecarpifolia,Quercus semecarpifolia,update
Quercus semecarpifolia type,Quercus semecarpifolia type,update
Quercus suber,Quercus suber,update
Quercus suber type,Quercus suber type,update
Quercusdeciduous,Quercus deciduous,update
Quercusevergreen,Quercus evergreen,update
Quercusintermediate,Quercus intermediate,update
Radiola linoides,Radiola linoides,update
Ranculus oreophytus-type,Ranunculus oreophytus type,update
Randia,Randia,update
Ranunculaceae,Ranunculaceae,update
Ranunculaceae indet.,Ranunculaceae,update
Ranunculaceae undiff ,Ranunculaceae,update
Ranunculus,Ranunculus,update
Ranunculus acer type,Ranunculus acer type,update
Ranunculus aconitifolius,Ranunculus aconitifolius,update
Ranunculus aconitifolius type,Ranunculus aconitifolius type,update
Ranunculus acris,Ranunculus acris,update
Ranunculus acris t.,Ranunculus acris type,update
Ranunculus acris type,Ranunculus acris type,update
Ranunculus acris-type,Ranunculus acris type,update
Ranunculus arvensis,Ranunculus arvensis,update
Ranunculus arvensis t.,Ranunculus arvensis type,update
Ranunculus arvensis type,Ranunculus arvensis type,update
Ranunculus asiaticus type,Ranunculus asiaticus type,update
Ranunculus ficaria type,Ranunculus ficaria type,update
Ranunculus glacialis type,Ranunculus glacialis type,update
Ranunculus lanuginosus type,Ranunculus lanuginosus,update
Ranunculus lapponicus type,Ranunculus lapponicus type,update
Ranunculus macrophyllus,Ranunculus macrophyllus,update
Ranunculus montanus type,Ranunculus montanus type,update
Ranunculus nivalis type,Ranunculus nivalis type,update
Ranunculus oreophytus type,Ranunculus oreophytus type,update
Ranunculus parviflorus,Ranunculus parviflorus,update
Ranunculus reniformis t.,Ranunculus reniformis type,update
Ranunculus reniformis type,Ranunculus reniformis type,update
Ranunculus repens type,Ranunculus repens type,update
Ranunculus sceleratus type,Ranunculus sceleratus type,update
Ranunculus sect  Batrachium type,Ranunculus type,update
Ranunculus serbicus,Ranunculus serbicus,update
Ranunculus type,Ranunculus type,update
Ranunculus villosus subsp  constantinopolitanus type,Ranunculus villosus subsp constantinopolitanus type,update
Rapanea melanophloeos,Myrsine melanophloeos,update
Reaumuria,Reaumuria,update
Reevesia,Reevesia,update
Reseda,Reseda,update
Reseda lutea,Reseda lutea,update
Reseda lutea type,Reseda lutea type,update
Reseda-type,Reseda type,update
Resedaceae,Resedaceae,update
Restio,Restio,update
Restioceae,Restionaceae,update
Restionaceae,Restionaceae,update
Retama,Retama,update
Reynoutria,Reynoutria,update
Rhamceae,Rhamnaceae,update
Rhamceae undiff.,Rhamnaceae,update
Rhamnaceae,Rhamnaceae,update
Rhamnus,Rhamnus,update
Rhamnus cathartica,Rhamnus cathartica,update
Rhamnus catharticus,Rhamnus cathartica,update
Rhamnus type,Rhamnus type,update
Rhamnus-type,Rhamnus type,update
Rhamnus/Frangula,Rhamnus/Frangula,update
Rhamnus/Paliurus,Rhamnus/Paliurus,update
Rhamnus/Paliurus spina-christi,Rhamnus/Paliurus spina-christi,update
Rhaphiolepis,Rhaphiolepis,update
Rheum,Rheum,update
Rheum ribes,Rheum ribes,update
Rheum type,Rheum type,update
Rhinanthus,Rhinanthus,update
Rhinanthus t.,Rhinanthus type,update
Rhinanthus type,Rhinanthus type,update
Rhodiola,Rhodiola,update
Rhododendron,Rhododendron,update
Rhododendron ferrugineum,Rhododendron ferrugineum,update
Rhododendron oreodoxa var fargesii,Rhododendron oreodoxa var fargesii,update
Rhododendron type,Rhododendron type,update
Rhodoleia,Rhodoleia,update
Rhodomyrtus,Rhodomyrtus,update
Rhoiptelea,Rhoiptelea,update
Rhus,Rhus,update
Rhus coriaria,Rhus coriaria,update
Rhus group,Rhus type,update
Rhus longipes,Rhus longipes,update
Rhus longipes-type,Searsia longipes type,update
Rhus type,Rhus type,update
Rhynchosia,Rhynchosia,update
Rhynchospora,Rhynchospora,update
Rhynchospora alba,Rhynchospora alba,update
Rhynchospora type,Rhynchospora type,update
Rhyncosia-type,Rhynchosia type,update
Ribes,Ribes,update
Ribes type,Ribes type,update
Ribes uva crispa,Ribes uva-crispa,update
Ricinus,Ricinus,update
Ricinus communis,Ricinus communis,update
Robinia,Robinia,update
Robinia pseudacacia,Robinia pseudoacacia,update
Roemeria,Roemeria,update
Roemeria hybrida type,Papaver dodecandrum type,update
Roemeria t.,Roemeria type,update
Roemeria type,Roemeria type,update
Rosa,Rosa,update
Rosa canina,Rosa canina,update
Rosa canina type,Rosa canina type,update
Rosa t.,Rosa type,update
Rosa type,Rosa type,update
Rosa/Prunus,Rosa/Prunus,update
Rosaceae,Rosaceae,update
Rosaceae indet.,Rosaceae,update
Rosaceae subfam. Maloideae,Rosaceae subfam. Maloideae,update
Rosaceae subgen. Amygdalus,Rosaceae subgen. Amygdalus,update
Rosaceae undiff ,Rosaceae,update
Rosmarinus,Rosmarinus,update
Rosmarinus type,Rosmarinus type,update
Rostellularia,Rostellularia,update
Rourea,Rourea,update
Rubia,Rubia,update
Rubia cordifolia type,Rubia cordifolia type,update
Rubia type,Rubia type,update
Rubiacea,Rubiaceae,update
Rubiaceae,Rubiaceae,update
Rubiaceae Anthospermum,Anthospermum,update
Rubus,Rubus,update
Rubus arcticus,Rubus arcticus,update
Rubus arcticus type,Rubus arcticus type,update
Rubus chamaemorus,Rubus chamaemorus,update
Rubus fruticosus type,Rubus fruticosus type,update
Rubus idaeus,Rubus idaeus,update
Rubus idaeus type,Rubus idaeus type,update
Rubus pinnatus type,Rubus pinnatus type,update
Rubus saxatilis,Rubus saxatilis,update
Rubus saxatilis type,Rubus saxatilis type,update
Rubus type,Rubus type,update
Rumex,Rumex,update
Rumex acetosa,Rumex acetosa,update
Rumex acetosa type,Rumex acetosa type,update
Rumex acetosa-type,Rumex acetosa type,update
Rumex acetosa/Oxyria type,Rumex acetosa/Oxyria type,update
Rumex acetosa/Rumex acetosella,Rumex acetosa/Rumex acetosella,update
Rumex acetosa/Rumex acetosella type,Rumex acetosa/Rumex acetosella type,update
Rumex acetosa/Rumex scutatus type,Rumex acetosa/Rumex scutatus type,update
Rumex acetosella,Rumex acetosella,update
Rumex acetosella type,Rumex acetosella type,update
Rumex acetosella-type,Rumex acetosella type,update
Rumex alpestris,Rumex alpestris,update
Rumex alpinus,Rumex alpinus,update
Rumex alpinus type,Rumex alpinus type,update
Rumex aquaticus,Rumex aquaticus,update
Rumex aquaticus type,Rumex aquaticus type,update
Rumex conglomeratus,Rumex conglomeratus,update
Rumex conglomeratus type,Rumex conglomeratus type,update
Rumex crispus,Rumex crispus,update
Rumex crispus type,Rumex crispus type,update
Rumex hydrolapathum,Rumex hydrolapathum,update
Rumex hydrolapathum type,Rumex hydrolapathum type,update
Rumex longifolius,Rumex longifolius,update
Rumex longifolius type,Rumex longifolius type,update
Rumex obtusifolius,Rumex obtusifolius,update
Rumex obtusifolius t.,Rumex obtusifolius type,update
Rumex obtusifolius type,Rumex obtusifolius type,update
Rumex patentia type,Rumex patientia type,update
Rumex sanguineus type,Rumex sanguineus type,update
Rumex scutatus,Rumex scutatus,update
Rumex spinosa,Rumex spinosa,update
Rumex type,Rumex type,update
Rumex undiff ,Rumex,update
Rungia,Rungia,update
Ruschia,Ruschia,update
Ruschia-type,Ruschia type,update
Ruscus,Ruscus,update
Ruscus aculeatus,Ruscus aculeatus,update
Ruta,Ruta,update
Ruta t.,Ruta type,update
Ruta type,Ruta type,update
Rutaceae,Rutaceae,update
Rytiginia,Rytigynia,update
Sabia,Sabia,update
Sabiaceae,Sabiaceae,update
Sagina,Sagina,update
Sagina procumbens,Sagina procumbens,update
Sagina type,Sagina type,update
Salacia-type,Salacia type,update
Salicaceae,Salicaceae,update
Salix,Salix,update
Salix glauca type,Salix glauca type,update
Salix hastata type,Salix hastata type,update
Salix helvetica type,Salix helvetica type,update
Salix herbacea,Salix herbacea,update
Salix herbacea type,Salix herbacea type,update
Salix herbacea/Salix reticulata,Salix herbacea/Salix reticulata,update
Salix pentandra type,Salix pentandra type,update
Salix polaris,Salix polaris,update
Salsola,Salsola,update
Salsola kali t.,Salsola kali type,update
Salsola kali type,Salsola kali type,update
Salsola type,Salsola type,update
Salvadora persica type,Salvadora persica type,update
Salvadoraceae,Salvadoraceae,update
Salvia,Salvia,update
Salvia type,Salvia type,update
Salvia verticillata type,Salvia verticillata type,update
Sambucus,Sambucus,update
Sambucus ebulus,Sambucus ebulus,update
Sambucus nigra,Sambucus nigra,update
Sambucus nigra type,Sambucus nigra type,update
Sambucus nigra/Sambucus racemosa,Sambucus nigra/Sambucus racemosa,update
Sambucus racemosa,Sambucus racemosa,update
Sambucus racemosa type,Sambucus racemosa type,update
Sambucus sibirica,Sambucus sibirica,update
Sambucus type,Sambucus type,update
Sambucus/Viburnum,Sambucus/Viburnum,update
Sangisorba minor,Sangisorba minor,update
Sanguisorba,Sanguisorba,update
Sanguisorba dodecandra,Sanguisorba dodecandra,update
Sanguisorba minor,Sanguisorba minor,update
Sanguisorba minor ssp minor,Sanguisorba minor ssp minor,update
Sanguisorba minor ssp. minor,Sanguisorba minor ssp minor,update
Sanguisorba minor t.,Sanguisorba minor type,update
Sanguisorba minor type,Sanguisorba minor type,update
Sanguisorba minor/Poterium,Sanguisorba minor,update
Sanguisorba officinalis,Sanguisorba officinalis,update
Sanguisorba officinalis type,Sanguisorba officinalis type,update
Sanguisorba type,Sanguisorba type,update
Sanguisorbagroup,Sanguisorba type,update
Sanicula,Sanicula,update
Sanicula europaea,Sanicula europaea,update
Sanicula type,Sanicula type,update
Santalaceae,Santalaceae,update
Santalum,Santalum,update
Sapindaceae,Sapindaceae,update
Sapindaceae-Allophylus,Allophylus,update
Sapindaceae-Cardiospermium,Cardiospermum,update
Sapindus,Sapindus,update
Sapium,Sapium,update
Saponaria,Saponaria,update
Sapotaceae,Sapotaceae,update
Sarcopoterium,Sarcopoterium,update
Sarcopoterium spinosum,Sarcopoterium spinosum,update
Sarcopoterium spinosum/Sanguisorba minor,Sarcopoterium spinosum/Sanguisorba minor,update
Sarcopoterium type,Sarcopoterium type,update
Sarcopoterium/Sanguisorba minor,Sarcopoterium/Sanguisorba minor,update
Sarothamnus scoparius,Cytisus scoparius,update
Sauropus,Sauropus,update
Saururaceae,Saururaceae,update
Saururus,Saururus,update
Saussurea,Saussurea,update
Saussurea alpina,Saussurea alpina,update
Saussurea t.,Saussurea type,update
Saussurea type,Saussurea type,update
Sauvagesia erecta,Sauvagesia erecta,update
Saxifraga,Saxifraga,update
Saxifraga aizoides,Saxifraga aizoides,update
Saxifraga cernua type,Saxifraga cernua type,update
Saxifraga cespitosa,Saxifraga cespitosa,update
Saxifraga cespitosa type,Saxifraga cespitosa type,update
Saxifraga foliolosa type,Saxifraga foliolosa type,update
Saxifraga granulata,Saxifraga granulata,update
Saxifraga granulata type,Saxifraga granulata type,update
Saxifraga hirculus type,Saxifraga hirculus type,update
Saxifraga oppositifolia,Saxifraga oppositifolia,update
Saxifraga oppositifolia type,Saxifraga oppositifolia type,update
Saxifraga oppositifolia-type,Saxifraga oppositifolia type,update
Saxifraga paniculata type,Saxifraga paniculata type,update
Saxifraga stellaris,Saxifraga stellaris,update
Saxifraga stellaris type,Saxifraga stellaris type,update
Saxifraga tricuspidata,Saxifraga tricuspidata,update
Saxifraga tridactylitis-type,Saxifraga tridactylites type,update
Saxifraga type,Saxifraga type,update
Saxifragaceae,Saxifragaceae,update
Scabiosa,Scabiosa,update
Scabiosa argentea,Scabiosa argentea,update
Scabiosa columbaria type,Scabiosa columbaria type,update
Scabiosa ochroleuca,Scabiosa ochroleuca,update
Scabiosa rotata type,Scabiosa rotata type,update
Scabiosa t.,Scabiosa type,update
Scabiosa type,Scabiosa type,update
Scabiosa/Succisa type,Scabiosa/Succisa type,update
Scandix,Scandix,update
Schefflera,Schefflera,update
Schima,Schima,update
Schisandra,Schisandra,update
Schizomussaenda,Schizomussaenda,update
Schoenoplectus,Schoenoplectus,update
Schoenoplectus lacustris ssp lacustris,Schoenoplectus lacustris ssp lacustris,update
Schoenoplectus type,Schoenoplectus type,update
Schoenus,Schoenus,update
Schoenus type,Schoenus type,update
Schoepfia,Schoepfia,update
Schulzia,Schulzia,update
Sciadopityaceae,Sciadopityaceae,update
Sciadopitys,Sciadopitys,update
Scilla type,Scilla type,update
Scirpus,Scirpus,update
Scirpus lacustris type,Scirpus lacustris type,update
Scirpus type,Scirpus type,update
Scleranthus,Scleranthus,update
Scleranthus annuus,Scleranthus annuus,update
Scleranthus perennis,Scleranthus perennis,update
Scleranthus type,Scleranthus type,update
Sclerocarya,Sclerocarya,update
Scorzonera,Scorzonera,update
Scorzonera humilis type,Scorzonera humilis type,update
Scorzonera laciniata,Scorzonera laciniata,update
Scorzonera type,Scorzonera type,update
Scottellia klaineana-type,Scottellia klaineana type,update
Scrofulariaceae,Scrophulariaceae,update
Scroph-type,Scrophulariaceae,update
Scrophularia,Scrophularia,update
Scrophularia type,Scrophularia type,update
Scrophularia Verbascum,Scrophularia/Verbascum,update
Scrophularia Verbascum Digitalis,Digitalis/Scrophularia/Verbascum,update
Scrophularia/Verbascum,Scrophularia/Verbascum,update
Scrophularia/Verbascum type,Scrophularia/Verbascum type,update
Scrophularia/Verbascum/Digitalis,Scrophularia/Verbascum/Digitalis,update
Scrophulariaceae,Scrophulariaceae,update
Scrophulariaceae indet.,Scrophulariaceae,update
Scrophulariaceae tricolpate,Scrophulariaceae,update
Scutellaria,Scutellaria,update
Scutellaria type,Scutellaria type,update
Searsia,Searsia,update
Securinega tinctoria type,Flueggea tinctoria type,update
Securinega virosa,Flueggea virosa,update
Securinega-t virosa,Flueggea virosa type,update
Sedum,Sedum,update
Sedum rosea,Sedum rosea,update
Sedum type,Sedum type,update
Sempervivum,Sempervivum,update
Sen,Senecio,update
Senecio,Senecio,update
Senecio t.,Senecio type,update
Senecio type,Senecio type,update
Senecio-type,Senecio type,update
Senecio-type mannii,Solanecio mannii type,update
Senecioneae,Asteroideae,update
Sequoia,Sequoia,update
Sericostachys,Sericostachys,update
Sericostachys scandens type,Sericostachys scandens type,update
Serratula,Serratula,update
Serratula type,Serratula type,update
Sesamum,Sesamum,update
Seseli type,Seseli type,update
Setaria,Setaria,update
Shirakiopsis elliptica type,Shirakiopsis elliptica type,update
Sibbaldia,Sibbaldia,update
Sida-type,Sida type,update
Sideritis,Sideritis,update
Sideroxylon,Sideroxylon,update
Silenaceae,Caryophyllaceae,update
Silene,Silene,update
Silene acaulis,Silene acaulis,update
Silene acaulis type,Silene acaulis type,update
Silene alba type,Silene alba type,update
Silene dioica,Silene dioica,update
Silene dioica type,Silene dioica type,update
Silene dioica-type,Silene dioica type,update
Silene flos-cuculi,Silene flos-cuculi,update
Silene flos-cuculi type,Silene flos-cuculi type,update
Silene latifolia,Silene latifolia,update
Silene rupestris,Silene rupestris,update
Silene type,Silene type,update
Silene vulgaris type,Silene vulgaris type,update
Silene vulgaris-type,Silene vulgaris type,update
Silenoideae,Caryophyllaceae subfam. Silenoideae,update
Silenoideae type,Caprifoliaceae,update
Simaroubaceae,Simaroubaceae,update
Sinapis,Sinapis,update
Sinapis type,Sinapis type,update
Sium latifolium type,Sium latifolium type,update
Sium t.,Sium type,update
Sium type,Sium type,update
Skimmia,Skimmia,update
Smilax,Smilax,update
Smilax aspera,Smilax aspera,update
Smyrnium type,Smyrnium type,update
Smyrnium-type,Smyrnium type,update
Solaceae,Solanaceae,update
Solanaceae,Solanaceae,update
Solanum,Solanum,update
Solanum dulcamara,Solanum dulcamara,update
Solanum dulcamara type,Solanum dulcamara type,update
Solanum nigrum,Solanum nigrum,update
Solanum nigrum type,Solanum nigrum type,update
Solanum nigrum-type,Solanum nigrum type,update
Solanum tuberosum,Solanum tuberosum,update
Solanum type,Solanum type,update
Soldanella,Soldanella,update
Solidago,Solidago,update
Solidago type,Solidago type,update
Solidago virgaurea type,Solidago virgaurea type,update
Sonchus oleraceus,Sonchus oleraceus,update
Sonchus type,Sonchus type,update
Sophora alopecuroides,Sophora alopecuroides,update
Sorbaria,Sorbaria,update
Sorbus,Sorbus,update
Sorbus aria,Sorbus aria,update
Sorbus aucuparia,Sorbus aucuparia,update
Sorbus aucuparia type,Sorbus aucuparia type,update
Sorbus cf,Sorbus type,update
Sorbus group,Sorbus type,update
Sorbus type,Sorbus type,update
Sorbus-type,Sorbus type,update
Sorbus/Cotoneaster,Sorbus/Cotoneaster,update
Sorbus/Rubus t.,Sorbus/Rubus type,update
Sorbus/Rubus type,Sorbus/Rubus type,update
Sp.mono,Polypodiales,update
Sparrmannia,Sparrmannia,update
Spartium,Spartium,update
Spenceria,Spenceria,update
Spergula,Spergula,update
Spergula arvensis,Spergula arvensis,update
Spergula arvensis type,Spergula arvensis type,update
