taxon_name,clean_name,action
Plantago maritima,Plantago maritima,update
PLANTAGO MARITIMA,Plantago maritima,update
Plantago maritima type,Plantago maritima type,update
Plantago maritima type,Plantago maritima type,update
Plantago maritima/alpina type,Plantago alpina/Plantago maritima type,update
Plantago med,Plantago media,update
Plantago media,Plantago media,update
Plantago media type,Plantago media type,update
Plantago media/major,Plantago media/Plantago major,update
Plantago media/major type,Plantago media/Plantago major type,update
Plantago media/P. montana,Plantago media/Plantago montana,update
Plantago montana type,Plantago montana type,update
Plantago ovata,Plantago ovata,update
Plantago ovata type,Plantago ovata type,update
Plantago pro parte,Plantago,update
Plantago psyllium type,Plantago psyllium type,update
Plantago sp.,Plantago,update
Plantago sp./major,Plantago major,update
Plantago tenuiflora t.,Plantago tenuiflora type,update
Plantago tenuiflora type,Plantago tenuiflora type,update
Plantago tenuiflora type,Plantago tenuiflora type,update
Plantago type,Plantago type,update
Plantago undiff,Plantago,update
Plantago undiff.,Plantago,update
Plantago undiff. type,Plantago type,update
Plantago undifferentiated,Plantago,update
Platango lanceolata type,Plantago lanceolata type,update
Platanus,Platanus,update
PLATANUS,Platanus,update
Platanus orientalis,Platanus orientalis,update
Pleurospermum austriacum,Pleurospermum austriacum,update
Pleurospermum type,Pleurospermum type,update
Plumbaginaceae,Plumbaginaceae,update
Plumbaginaceae indet.,Plumbaginaceae,update
Plumbaginaceae undiff.,Plumbaginaceae,update
Poa/Festuca type,Poa/Festuca type,update
Poaceae,Poaceae,update
POACEAE,Poaceae,update
Poaceae (<37 um),Poaceae,update
Poaceae (> 40 um),Poaceae,update
Poaceae (37 um),Poaceae,update
Poaceae (annulus <8 um),Poaceae,update
Poaceae <37µm,Poaceae,update
Poaceae annulus <8µm,Poaceae,update
Poaceae class 1,Poaceae,update
Poaceae class 2,Poaceae,update
Poaceae class 3,Poaceae,update
Poaceae class 4,Poaceae,update
Poaceae pro parte,Poaceae,update
Poaceae undif.<40√¶m,Poaceae,update
Poaceae undiff,Poaceae,update
Poaceae undiff.,Poaceae,update
Poaceae undiff. <40 -_m,Poaceae,update
Poaceae undiff. type,Poaceae,update
Poaceae undifferentiated,Poaceae,update
Poaceae wild grass group,Poaceae,update
Poaceae wild grass type,Poaceae,update
Poaceae wild grass-group,Poaceae,update
Poaceae wildgrass type,Poaceae,update
Poaceae_min 37,Poaceae,update
Poaceae<40,Poaceae,update
Poaceae<40micron,Poaceae,update
Poacee,Poaceae,update
Polem-eae,Polemoniaceae,update
Polemoniaceae,Polemoniaceae,update
Polemonium,Polemonium,update
Polemonium acutiflorum,Polemonium acutiflorum,update
Polemonium caeruleum,Polemonium caeruleum,update
Polemonium t.,Polemonium type,update
Polycarpon,Polycarpon,update
Polyg-eae,Polygonaceae,update
Polyg._am.,Persicaria amphibia,update
Polyg._av.,Polygonum aviculare,update
Polyg._bi.,Polygonum bistorta,update
Polyg._p-a,Persicaria maculosa,update
Polygala,Polygala,update
POLYGALA,Polygala,update
Polygala comosa type,Polygala comosa type,update
Polygala type,Polygala type,update
Polygala vulgaris type,Polygala vulgaris type,update
Polygalaceae,Polygalaceae,update
Polyginum,Polygonum,update
Polygonaceae,Polygonaceae,update
POLYGONACEAE,Polygonaceae,update
Polygonaceae (?),Polygonaceae,update
Polygonaceae undiff.,Polygonaceae,update
Polygonatum,Polygonatum,update
Polygonum,Polygonum,update
Polygonum alpinum,Polygonum alpinum,update
Polygonum amphibium,Polygonum amphibium,update
Polygonum amphibium type,Polygonum amphibium type,update
Polygonum aviculare,Polygonum aviculare,update
Polygonum aviculare T,Polygonum aviculare type,update
Polygonum aviculare t.,Polygonum aviculare type,update
Polygonum aviculare type,Polygonum aviculare type,update
Polygonum aviculare type,Polygonum aviculare type,update
Polygonum aviculare-group,Polygonum aviculare type,update
Polygonum aviculare/bistorta type,Polygonum aviculare/Polygonum bistorta type,update
Polygonum avicularia,Polygonum aviculare,update
Polygonum bistorta,Polygonum bistorta,update
POLYGONUM bistorta,Polygonum bistorta,update
Polygonum bistorta type,Polygonum bistorta type,update
Polygonum bistorta type,Polygonum bistorta type,update
POLYGONUM BISTORTA type,Polygonum bistorta type,update
Polygonum bistorta/P. viviparum,Polygonum bistorta/Polygonum viviparum,update
Polygonum cognatum,Polygonum cognatum,update
Polygonum cognatum type,Polygonum cognatum type,update
Polygonum cognatum/molliaeforme type,Polygonum cognatum/Polygonum molliiforme type,update
Polygonum convolvulus,Polygonum convolvulus,update
Polygonum convolvulus type,Polygonum convolvulus type,update
Polygonum lapathifolium type,Persicaria lapathifolia type,update
Polygonum oxyspermum-group,Polygonum oxyspermum type,update
Polygonum persicaria,Polygonum persicaria,update
Polygonum Persicaria,Polygonum persicaria,update
Polygonum persicaria group,Polygonum persicaria type,update
Polygonum persicaria T,Polygonum persicaria type,update
Polygonum persicaria type,Polygonum persicaria type,update
Polygonum polycnemoides type,Polygonum polycnemoides type,update
Polygonum pro parte,Polygonum,update
Polygonum sec.,Polygonum,update
Polygonum sect. Aconogonon,Polygonum type,update
Polygonum sect. Bistorta,Polygonum bistorta type,update
Polygonum sect. Persicaria,Polygonum persicaria type,update
Polygonum type,Polygonum type,update
Polygonum undiff.,Polygonum,update
Polygonum undifferentiated,Polygonum,update
Polygonum viviparum,Polygonum viviparum,update
POLYGONUM VIVIPARUM,Polygonum viviparum,update
Polygonum viviparum type,Polygonum viviparum type,update
Polygonum viviparum/P. bistorta,Polygonum bistorta/Polygonum viviparum,update
Polygoum ellipticum,Bistorta elliptica,update
Polyp-eae,Polypodiaceae,update
Polyp._vulg.,Polypodium,update
Polypod. vulg.,Polypodium,update
Polypodiaceae,Polypodiaceae,update
Polypodiaceae (spore monolete undiff.),Polypodiaceae,update
Polypodiaceae monolete,Polypodiaceae,update
Polypodiaceae pro parte,Polypodiaceae,update
Polypodiaceae undiff,Polypodiaceae,update
Polypodiaceae undiff.,Polypodiaceae,update
Polypodiaceae without perine,Polypodiaceae,update
Polypodiaceae/Aspidiaceae undiff.,Dryopteridaceae/Polypodiaceae,update
Polypodiales,Polypodiales,update
Polypodiophyta,Polypodiales,update
Polypodiophyta undiff.,Polypodiales,update
Polypodium,Polypodium,update
POLYPODIUM,Polypodium,update
Polypodium undiff.,Polypodium,update
Polypodium virginianum,Polypodium virginianum,update
Polypodium vulgare,Polypodium vulgare,update
Polypodium vulgare type,Polypodium vulgare type,update
Polypodium vulgare type,Polypodium vulgare type,update
Polystichum,Polystichum,update
Polystichum type,Polystichum type,update
Polystichum type,Polystichum type,update
Poppulus,Populus,update
Populus,Populus,update
POPULUS,Populus,update
Populus tremula,Populus tremula,update
Populus tremula type,Populus tremula type,update
Portulacaceae,Portulacaceae,update
Potentilla,Potentilla,update
POTENTILLA,Potentilla,update
Potentilla aurea,Potentilla aurea,update
Potentilla erecta,Potentilla erecta,update
Potentilla micrantha type,Potentilla micrantha,update
Potentilla recta,Potentilla recta,update
Potentilla recta type,Potentilla recta type,update
Potentilla T,Potentilla type,update
Potentilla t.,Potentilla type,update
Potentilla type,Potentilla type,update
Potentilla type,Potentilla type,update
Poterium,Poterium,update
POTERIUM,Poterium,update
Poterium type,Poterium type,update
Prim-eae,Primulaceae,update
Primula,Primula,update
Primula clusiana type,Primula clusiana type,update
Primula clusiana/hirsuta type,Primula clusiana/Primula hirsuta type,update
Primula farinosa,Primula farinosa,update
Primula farinosa type,Primula farinosa type,update
Primula hirsuta type,Primula hirsuta type,update
Primula type,Primula type,update
Primula veris group,Primula veris type,update
Primula veris type,Primula veris type,update
Primula veris-group,Primula veris type,update
Primula vulgaris type,Primula vulgaris type,update
Primula/Linaria type,Linaria/Primula type,update
Primulaceae,Primulaceae,update
Primulaceae undiff.,Primulaceae,update
Prosopis,Prosopis,update
Prunella,Prunella,update
Prunella type,Prunella type,update
Prunella vulgaris type,Prunella vulgaris type,update
Prunoideae,Amygdaloideae,update
Prunus,Prunus,update
PRUNUS,Prunus,update
Prunus cf. P. spinosa,Prunus spinosa type,update
Prunus padus,Prunus padus,update
Prunus sp.,Prunus,update
Prunus spinosa type,Prunus spinosa type,update
Prunus T,Prunus type,update
Prunus t.,Prunus type,update
Prunus type,Prunus type,update
Prunus/Rosa/Rubus type,Prunus/Rosa/Rubus type,update
Prunus/Rubus type,Prunus/Rubus type,update
Pseudolarix type,Pseudolarix type,update
Pseudotsuga,Pseudotsuga,update
Pseudotsuga douglasii,Pseudotsuga menzieii var menzieii,update
Psoralea,Psoralea,update
Pter._a-m,Pteridium aquilinum,update
Pteridaceae,Pteridaceae,update
Pteridium,Pteridium,update
Pteridium aquilin.,Pteridium aquilinum,update
Pteridium aquilinum,Pteridium aquilinum,update
Pteridium aquilinum type,Pteridium aquilinum type,update
Pteridium type,Pteridium type,update
Pteridium undiff.,Pteridium,update
"Pteridophyta (monolete, verrucate)",Polypodiales,update
Pteridophyta monolete undiff.,Polypodiales,update
Pteris,Pteris,update
Pteris cretica R,Pteris cretica,update
Pterocarya,Pterocarya,update
Pterocarya fraxinifolia,Pterocarya fraxinifolia,update
Pterocarya fraxinifolia type,Pterocarya fraxinifolia type,update
Pterocarya pterocarpa,Pterocarya pterocarpa,update
Pterocarya-Juglans,Juglans/Pterocarya,update
Pteropsida (monolete) indet.,Polypodiales,update
Pteropsida (monolete) undif.,Polypodiales,update
Pteropsida monolete undiff.,Polypodiales,update
Pteropyrum,Pteropyrum,update
Pulmonaria,Pulmonaria,update
Pulmonaria T,Pulmonaria type,update
Pulmonaria t.,Pulmonaria type,update
Pulmonaria type,Pulmonaria type,update
Pulmonaria type,Pulmonaria type,update
Pulmonaria-group,Pulmonaria type,update
Pulsatilla,Pulsatilla,update
Pulsatilla alpina?,Pulsatilla alpina type,update
Pulsatilla type,Pulsatilla type,update
Punica,Punica,update
Pyrola,Pyrola,update
Pyrolaceae,Ericaceae,update
Pyrus,Pyrus,update
Pyrus/Malus cf.,Malus/Pyrus type,update
Q. evergreen,Quercus evergreen,update
Q. sempervirens,Quercus ilex type,update
Q. sempervirens-t.,Quercus ilex type,update
Quercus,Quercus,update
Quercus (deciduous),Quercus deciduous,update
Quercus caducifolia,Quercus deciduous,update
Quercus calliprinos,Quercus coccifera,update
Quercus calliprinos type,Quercus coccifera type,update
Quercus canariensis,Quercus canariensis,update
Quercus cerris,Quercus cerris,update
Quercus cerris type,Quercus cerris type,update
Quercus cerris/Q. suber,Quercus cerris/Quercus suber,update
Quercus cerris/Q. suber type,Quercus cerris/Quercus suber type,update
Quercus cerris/suber,Quercus cerris/Quercus suber,update
Quercus cerriscf.,Quercus cerris type,update
Quercus cf. Q. canariensis,Quercus canariensis type,update
Quercus cf. Q. rotundifolia,Quercus rotundifolia type,update
Quercus cf. Q. semecarpifolia,Quercus semecarpifolia type,update
Quercus coccifera,Quercus coccifera,update
Quercus coccifera type,Quercus coccifera type,update
Quercus coccifera type,Quercus coccifera type,update
QUERCUS COCCIFERA type,Quercus coccifera type,update
Quercus coccifera/Q. ilex,Quercus coccifera/Quercus ilex,update
Quercus decid.,Quercus deciduous,update
QUERCUS decid.,Quercus deciduous,update
Quercus deciduous,Quercus deciduous,update
QUERCUS deciduous,Quercus deciduous,update
Quercus deciduous  type,Quercus deciduous,update
Quercus deciduous type,Quercus deciduous,update
Quercus evergreeen,Quercus evergreen,update
Quercus evergreen,Quercus evergreen,update
Quercus evergreen  type,Quercus evergreen,update
Quercus evergreen type,Quercus evergreen,update
Quercus faginea,Quercus faginea,update
Quercus faginea type,Quercus faginea type,update
Quercus ilex,Quercus ilex,update
QUERCUS ilex,Quercus ilex,update
Quercus ilex type,Quercus ilex type,update
Quercus ilex type,Quercus ilex type,update
QUERCUS ILEX type,Quercus ilex type,update
Quercus ilex/coccifera,Quercus coccifera/Quercus ilex,update
Quercus ilex/Q. coccifera type,Quercus coccifera/Quercus ilex type,update
Quercus infectoria type,Quercus infectoria type,update
Quercus ithaburensis type,Quercus ithaburensis type,update
Quercus petraea,Quercus petraea,update
Quercus pro parte,Quercus,update
Quercus pubescens type,Quercus pubescens type,update
Quercus pubescens type,Quercus pubescens type,update
Quercus pubescens/petraea,Quercus petraea/Quercus pubescens,update
Quercus pubescens/Q. robur type,Quercus robur/Quercus pubescens type,update
Quercus pyrenaica type,Quercus pyrenaica type,update
Quercus rob.-pub. type,Quercus robur/Quercus pubescens type,update
Quercus robur,Quercus robur,update
Quercus robur T,Quercus robur type,update
Quercus robur type,Quercus robur type,update
Quercus robur type,Quercus robur type,update
QUERCUS ROBUR type,Quercus robur type,update
Quercus robur-group,Quercus robur type,update
Quercus sempervirens,Quercus ilex type,update
Quercus suber,Quercus suber,update
Quercus suber  type,Quercus suber type,update
QUERCUS SUBER t.,Quercus suber type,update
Quercus suber type,Quercus suber type,update
QUERCUS SUBER/CERRIS,Quercus cerris/Quercus suber,update
Quercus subgen. Cyclobalanopsis type,Quercus,update
QUERCUS t.ilex,Quercus ilex type,update
Quercus undiff.,Quercus,update
Quercus-D,Quercus deciduous,update
Quercus-E,Quercus evergreen,update
QuercusCyclo.,Quercus,update
Quercusdecidu,Quercus deciduous,update
QuercusIlex,Quercus ilex,update
QuercusLepido.,Lithocarpus lepidocarpus,update
Ran-eae,Ranunculaceae,update
Ran._acris,Ranunculus acris,update
Ranunculaceae,Ranunculaceae,update
RANUNCULACEAE,Ranunculaceae,update
Ranunculaceae cf. Delphinium,Delphinium type,update
Ranunculaceae indet.,Ranunculaceae,update
Ranunculaceae ND,Ranunculaceae,update
Ranunculaceae p.p.,Ranunculaceae,update
Ranunculaceae pro parte,Ranunculaceae,update
Ranunculaceae pulsatilla,Pulsatilla,update
Ranunculaceae thalictrum,Thalictrum,update
Ranunculaceae undiff.,Ranunculaceae,update
Ranunculaceae/Thalictrum type,Thalictrum type,update
Ranunculus,Ranunculus,update
RANUNCULUS,Ranunculus,update
Ranunculus acer type,Ranunculus acer type,update
Ranunculus aconitifolius,Ranunculus aconitifolius,update
Ranunculus aconitifolius type,Ranunculus aconitifolius type,update
Ranunculus acris,Ranunculus acris,update
Ranunculus acris T,Ranunculus acris type,update
Ranunculus acris t.,Ranunculus acris type,update
Ranunculus acris type,Ranunculus acris type,update
Ranunculus acris type,Ranunculus acris type,update
Ranunculus acris type undiff.,Ranunculus acris type,update
Ranunculus acris-group,Ranunculus acris type,update
Ranunculus acris-t.,Ranunculus acris type,update
Ranunculus arvensis,Ranunculus arvensis type,update
Ranunculus arvensis t.,Ranunculus arvensis type,update
Ranunculus arvensis type,Ranunculus arvensis type,update
Ranunculus arvensis-group,Ranunculus arvensis type,update
Ranunculus asiaticus type,Ranunculus asiaticus type,update
Ranunculus cf. lapponicus,Ranunculus lapponicus type,update
Ranunculus ficaria type,Ranunculus ficaria type,update
Ranunculus glacialis type,Ranunculus glacialis type,update
Ranunculus macrophyllus,Ranunculus macrophyllus,update
Ranunculus montanus type,Ranunculus montanus type,update
Ranunculus muricatus type,Ranunculus muricatus,update
Ranunculus parviflorus,Ranunculus parviflorus,update
Ranunculus reniformis t.,Ranunculus reniformis type,update
Ranunculus repens type,Ranunculus repens type,update
Ranunculus sceleratus type,Ranunculus sceleratus type,update
Ranunculus sceleratus-group,Ranunculus sceleratus type,update
Ranunculus serbicus,Ranunculus serbicus,update
Ranunculus sp.,Ranunculus,update
Ranunculus trichophyllus type,Ranunculus trichophyllus type,update
Ranunculus typ,Ranunculus type,update
Ranunculus type,Ranunculus type,update
Ranunculus type,Ranunculus type,update
Ranunculus undiff.,Ranunculus,update
Ranunculus undiff. type,Ranunculus type,update
Ranunuculaceae,Ranunculaceae,update
Reseda,Reseda,update
Reseda lutea,Reseda lutea,update
Reseda lutea type,Reseda lutea type,update
Reseda type,Reseda type,update
Resedaceae,Resedaceae,update
Reynoutria,Reynoutria,update
Rhamnaceae,Rhamnaceae,update
Rhamnus,Rhamnus,update
Rhamnus  type,Rhamnus type,update
Rhamnus cathartica,Rhamnus cathartica,update
Rhamnus catharticus,Rhamnus catharticus,update
Rhamnus cf.,Rhamnus type,update
Rhamnus frangula,Frangula alnus,update
Rhamnus type,Rhamnus type,update
Rhamnus type,Rhamnus type,update
Rhamnus/Frangula,Rhamnus/Frangula,update
Rhamnus/Paliurus,Rhamnus/Paliurus,update
Rheum,Rheum,update
Rheum ribes,Rheum ribes,update
Rhiananthus type,Rhinanthus type,update
Rhinanthus,Rhinanthus,update
Rhinanthus T,Rhinanthus type,update
Rhinanthus t.,Rhinanthus type,update
Rhinanthus typ,Rhinanthus type,update
Rhinanthus type,Rhinanthus type,update
Rhinanthus type,Rhinanthus type,update
Rhinanthus type undiff.,Rhinanthus type,update
Rhinanthus-group,Rhinanthus type,update
Rhododendron,Rhododendron,update
Rhododendron ? 22 TE,Rhododendron,update
Rhododendron ferrugineum,Rhododendron ferrugineum,update
Rhododendron type,Rhododendron type,update
Rhus,Rhus,update
Rhus coriaria,Rhus coriaria,update
Rhus coriaria type,Rhus coriaria type,update
Rhus G,Rhus type,update
Rhus group,Rhus type,update
Rhus type,Rhus type,update
Rhynchospora,Rhynchospora,update
Rhynchospora alba,Rhynchospora alba,update
Ribes,Ribes,update
RIBES,Ribes,update
Robinia,Robinia,update
ROBINIA,Robinia,update
Robinia pseudacacia,Robinia pseudacacia,update
Roemeria,Roemeria,update
Roemeria hybrida type,Papaver dodecandrum type,update
Roemeria t.,Roemeria type,update
Rosa,Rosa,update
Rosa t.,Rosa type,update
Rosa typ,Rosa type,update
Rosa type,Rosa type,update
Rosa type,Rosa type,update
Rosa/Prunus,Rosa/Prunus,update
Rosaceae,Rosaceae,update
ROSACEAE,Rosaceae,update
Rosaceae  undiff.  type,Rosaceae,update
Rosaceae  undiff.  Type,Rosaceae,update
Rosaceae (operculate) undiff.,Rosaceae,update
Rosaceae (type A),Rosaceae,update
Rosaceae Dryas,Dryas,update
Rosaceae herb,Rosaceae,update
Rosaceae indet.,Rosaceae,update
ROSACEAE indiff.,Rosaceae,update
Rosaceae non-operculate,Rosaceae,update
Rosaceae pro parte,Rosaceae,update
Rosaceae rosa canina,Rosa canina,update
Rosaceae striate opercolate,Rosaceae,update
Rosaceae subf. Maloideae,Rosaceae subfam. Maloideae,update
Rosaceae subg. Amygdalus,Rosaceae subgen. Amygdalus,update
Rosaceae tree,Rosaceae,update
Rosaceae type,Rosaceae,update
Rosaceae type/Prunus,Prunus,update
Rosaceae undif.,Rosaceae,update
"Rosaceae undiff,",Rosaceae,update
Rosaceae undiff.,Rosaceae,update
Rosaceae undifferentiated,Rosaceae,update
"Rosaceae, Prunus",Prunus,update
Rosaceae/Rubus chamaemorus,Rubus chamaemorus,update
Rosmarinus,Rosmarinus,update
Rosmarinus type,Rosmarinus type,update
Rubia,Rubia,update
Rubiaceae,Rubiaceae,update
RUBIACEAE,Rubiaceae,update
Rubiaceae (6 colpae),Rubiaceae,update
Rubiaceae 6-colpate,Rubiaceae,update
Rubiaceae undiff.,Rubiaceae,update
Rubiaceae undifferentiated,Rubiaceae,update
Rubus,Rubus,update
RUBUS,Rubus,update
Rubus arcticus,Rubus arcticus,update
Rubus cf. R. saxatilis,Rubus saxatilis type,update
Rubus chamaemorus,Rubus chamaemorus,update
Rubus chameomorus,Rubus chamaemorus,update
Rubus fruticosus type,Rubus fruticosus type,update
Rubus idaeus,Rubus idaeus,update
RUBUS idaeus,Rubus idaeus,update
Rubus idaeus type,Rubus idaeus type,update
Rubus saxatilis,Rubus saxatilis,update
Rubus type,Rubus type,update
Rubus undiff.,Rubus,update
Rubus_c-us,Rubus chamaemorus,update
Rumex,Rumex,update
RUMEX,Rumex,update
Rumex ac/ac type,Rumex acetosa/Rumex acetosella type,update
Rumex acetosa,Rumex acetosa,update
RUMEX acetosa,Rumex acetosa,update
Rumex acetosa group,Rumex acetosa type,update
Rumex acetosa type,Rumex acetosa type,update
Rumex acetosa type,Rumex acetosa type,update
Rumex acetosa type/Oxyria,Rumex acetosa/Oxyria type,update
Rumex acetosa type/R. acetosella type,Rumex acetosa/Rumex acetosella type,update
Rumex acetosa/R. acetosella,Rumex acetosa/Rumex acetosella,update
Rumex acetosa/R. acetosella type,Rumex acetosa/Rumex acetosella,update
Rumex acetosa/Rumex acetosella,Rumex acetosa/Rumex acetosella,update
Rumex acetosa/Rumex acetosella type,Rumex acetosa/Rumex acetosella type,update
Rumex acetosella,Rumex acetosella,update
Rumex acetosella t.,Rumex acetosella type,update
Rumex acetosella type,Rumex acetosella type,update
Rumex acetosella type,Rumex acetosella type,update
Rumex alpestris,Rumex alpestris,update
Rumex alpinus,Rumex alpinus,update
Rumex aquaticus,Rumex aquaticus,update
Rumex aquaticus type,Rumex aquaticus type,update
Rumex aquaticus type,Rumex aquaticus type,update
Rumex aquaticus typeype,Rumex aquaticus type,update
RUMEX cf. obtusif.,Rumex obtusifolius type,update
Rumex cf. R. alpinus,Rumex alpinus type,update
Rumex cf. R. obtusifolius,Rumex obtusifolius type,update
Rumex conglomeratus,Rumex conglomeratus,update
Rumex conglomeratus group,Rumex conglomeratus type,update
Rumex conglomeratus type,Rumex conglomeratus type,update
Rumex crispus,Rumex crispus,update
Rumex crispus type,Rumex crispus type,update
Rumex hydrolapathum,Rumex hydrolapathum,update
RUMEX indet.,Rumex,update
RUMEX LONGIFOLIUS,Rumex longifolius,update
Rumex longifolius type,Rumex longifolius type,update
Rumex longifolius type,Rumex longifolius type,update
Rumex obtusifolius,Rumex obtusifolius,update
Rumex obtusifolius T,Rumex obtusifolius type,update
Rumex obtusifolius t.,Rumex obtusifolius type,update
Rumex obtusifolius type,Rumex obtusifolius type,update
Rumex obtusifolius type,Rumex obtusifolius type,update
Rumex sanguineus group,Rumex sanguineus type,update
Rumex sanguineus type,Rumex sanguineus type,update
Rumex sanguineus-group,Rumex sanguineus type,update
Rumex scutatus type,Rumex scutatus,update
Rumex sect. Acetosa,Rumex acetosa type,update
Rumex subg. Acetosa,Rumex acetosa type,update
Rumex subg. Acetosa/R. subg. Acetosella,Rumex acetosa/Rumex acetosella type,update
Rumex typ,Rumex type,update
Rumex type,Rumex type,update
RUMEX TYPE,Rumex type,update
Rumex und.,Rumex,update
Rumex undif.,Rumex,update
Rumex undiff.,Rumex,update
Rumex_acet.,Rumex acetosa,update
Rumex/Oxyria,Oxyria/Rumex,update
Rumex/Oxyria digyna,Oxyria/Rumex,update
Rumex/Oxyria type,Oxyria/Rumex type,update
Ruscus,Ruscus,update
Ruscus aculeatus,Ruscus aculeatus,update
Ruta,Ruta,update
Ruta t.,Ruta type,update
Rutaceae,Rutaceae,update
Sabina,Juniperus,update
Sagina,Sagina,update
Sagina procumbens,Sagina procumbens,update
Sagina type,Sagina type,update
Salix,Salix,update
SALIX,Salix,update
Salix cf. hastata,Salix hastata type,update
Salix glauca type,Salix glauca type,update
Salix helvetica type,Salix helvetica type,update
Salix herbacea,Salix herbacea,update
Salix herbacea type,Salix herbacea type,update
Salix pentandra type,Salix pentandra type,update
Salix polaris,Salix polaris,update
Salix undiff.,Salix,update
Salsola,Salsola,update
Salsola kali t.,Salsola kali type,update
Salvia,Salvia,update
Salvia type,Salvia type,update
Salvia verticillata type,Salvia verticillata type,update
Sambucus,Sambucus,update
SAMBUCUS,Sambucus,update
Sambucus cf. nigra,Sambucus nigra type,update
Sambucus cf. S. nigra,Sambucus nigra type,update
Sambucus ebulus,Sambucus ebulus,update
Sambucus nigra,Sambucus nigra,update
Sambucus nigra typ,Sambucus nigra type,update
Sambucus nigra type,Sambucus nigra type,update
Sambucus nigra type,Sambucus nigra type,update
Sambucus nigra/racemosa,Sambucus nigra/Sambucus racemosa,update
Sambucus nigra/S. racemosa,Sambucus nigra/Sambucus racemosa,update
Sambucus racemosa,Sambucus racemosa,update
Sambucus racemosa type,Sambucus racemosa type,update
Sambucus racemosa type,Sambucus racemosa type,update
Sambucus sibirica,Sambucus sibirica,update
Sambucus type,Sambucus type,update
Sambucus undiff.,Sambucus,update
Sangisorba minor,Sangisorba minor,update
Sanguisorba,Sanguisorba,update
Sanguisorba cf. S. minor,Sanguisorba minor type,update
Sanguisorba dodecandra,Sanguisorba dodecandra,update
Sanguisorba minor,Sanguisorba minor,update
Sanguisorba minor ssp. minor,Sanguisorba minor,update
Sanguisorba minor subsp. minor,Sanguisorba minor,update
Sanguisorba minor t.,Sanguisorba minor type,update
Sanguisorba minor type,Sanguisorba minor type,update
Sanguisorba minor/Poterium,Sanguisorba minor/Poterium,update
Sanguisorba officinalis,Sanguisorba officinalis,update
Sanguisorba officinalis type,Sanguisorba officinalis type,update
Sanguisorba type,Sanguisorba type,update
Sanguisorba/Poterium,Sanguisorba,update
Sanguissorba offic.,Sanguisorba officinalis,update
Sanicula,Sanicula,update
Sanicula europaea,Sanicula europaea,update
Sanicula type,Sanicula type,update
Santalácea,Santalaceae,update
Sapindaceae,Sapindaceae,update
Sapotaceae,Sapotaceae,update
Sarcopoterium,Sarcopoterium,update
Sarcopoterium spinosum/Sanguisorba minor,Sarcopoterium spinosum/Sanguisorba minor,update
Sarcopoterium type,Sarcopoterium type,update
Sarcopoterium/Sanguisorba minor,Sarcopoterium/Sanguisorba minor,update
Sarothamnus scoparius,Cytisus scoparius,update
Saussurea,Saussurea,update
Saussurea alpina,Saussurea alpina,update
Saussurea t.,Saussurea type,update
Saussurea type,Saussurea type,update
Saussurea type,Saussurea type,update
Saxif-eae,Saxifragaceae,update
Saxifraga,Saxifraga,update
Saxifraga aizoides type,Saxifraga aizoides,update
Saxifraga cernua type,Saxifraga cernua type,update
Saxifraga cespitosa,Saxifraga cespitosa,update
Saxifraga cespitosa type,Saxifraga cespitosa type,update
Saxifraga cf.,Saxifraga type,update
Saxifraga cf. S. foliolosa,Saxifraga foliolosa type,update
Saxifraga granulata,Saxifraga granulata,update
Saxifraga granulata type,Saxifraga granulata type,update
Saxifraga hieraciifolia,Micranthes hieraciifolia,update
Saxifraga hirculus type,Saxifraga hirculus type,update
Saxifraga hirsuta type,Saxifraga hirsuta type,update
Saxifraga nelsoniana,Micranthes nelsoniana,update
Saxifraga nivalis type,Micranthes nivalis type,update
Saxifraga opposite.,Saxifraga oppositifolia,update
Saxifraga oppositifolia,Saxifraga oppositifolia,update
Saxifraga oppositifolia type,Saxifraga oppositifolia type,update
Saxifraga oppositifolia type,Saxifraga oppositifolia type,update
Saxifraga paniculata type,Saxifraga paniculata type,update
Saxifraga sp.,Saxifraga,update
Saxifraga stellaris,Saxifraga stellaris,update
Saxifraga stellaris type,Saxifraga stellaris type,update
Saxifraga stellaris type,Saxifraga stellaris type,update
Saxifraga tricuspidata,Saxifraga tricuspidata,update
Saxifraga tricuspidata type,Saxifraga tricuspidata type,update
Saxifraga tridactylitis type,Saxifraga tridactylites type,update
Saxifraga undiff.,Saxifraga,update
Saxifraga undifferentiated,Saxifraga,update
Saxifragaceae,Saxifragaceae,update
SAXIFRAGACEAE,Saxifragaceae,update
Saxifragia cf. S. granulata,Saxifraga granulata type,update
Scab._o-ca,Scabiosa ochroleuca,update
Scabiosa,Scabiosa,update
Scabiosa argentea,Scabiosa argentea,update
Scabiosa columbaria type,Scabiosa columbaria type,update
Scabiosa rotata type,Scabiosa rotata type,update
Scabiosa t.,Scabiosa type,update
Scabiosa type,Scabiosa type,update
Scabiosa type,Scabiosa type,update
Scabiosa undiff.,Scabiosa,update
Scabiosa/Succisa type,Scabiosa/Succisa type,update
Scandix,Scandix,update
Schoenoplectus,Schoenoplectus,update
Schoenoplectus lacturis subsp. lacustris,Schoenoplectus lacustris ssp lacustris,update
Schoenoplectus type,Schoenoplectus type,update
Schoenus,Schoenus,update
Schoenus type,Schoenus type,update
Schulzia,Schulzia,update
Sciadopitys,Sciadopitys,update
Scilla type,Scilla type,update
Scilla type,Scilla type,update
Scirpus,Scirpus,update
Scirpus lacustris type,Scirpus lacustris type,update
